Inglés,Español,Module,Sección,
This update not exists.,Esta actuaización no existe,module,Magento_Staging,1
This URL key is already in use.,This URL key is already in use.,module,Magento_VersionsCms,1
This user cannot be deleted because he/she is a company admin.,This user cannot be deleted because he/she is a company admin.,module,Magento_Company,1
This user is locked,Este usuario está bloqueado,module,Magento_Logging,1
"This value does not follow the specified format (for example, 200X300).","This value does not follow the specified format (for example, 200X300).",module,Magento_Catalog,1
This value must be compatible with the corresponding setting in the configured search engine.,This value must be compatible with the corresponding setting in the configured search engine.,module,Magento_CatalogSearch,1
This value must be compatible with the corresponding setting in the configured search engine. Be aware: a low query length limit may cause the performance impact.,This value must be compatible with the corresponding setting in the configured search engine. Be aware: a low query length limit may cause the performance impact.,module,Magento_CatalogSearch,1
This will change your Admin and storefront by:,This will change your Admin and storefront by:,module,Magento_PageBuilder,1
Thread Active,Hilo activo,module,Magento_Reminder,1
Environment Update Time,Tiempo de Actualización de Ambiente,module,Magento_MediaStorage,1
Execution Time,Tiempo de Ejecución,module,Magento_ImportExport,1
Time of session start,Tiempo de inicio de sesión,module,Magento_Security,1
Connection Timeout in Seconds,Tiempo Límite de Conexión en Segundos,module,Magento_Directory,1
Timeout for OAuth consumer credentials Post request within X seconds.,Tiempo límite para la solicitud Post del cliente OAuth en segundos.,module,Magento_Integration,1
Local Time,Tiempo Local,module,Magento_Shipping,1
Min Time Between Password Reset Requests,Tiempo Mínimo Entre Solicitudes de Reinicio de Contraseña,module,Magento_Security,1
Store with the same code,Tienda con el mismo código,module,Magento_Store,1
"Requested invalid store ""%1""","Tienda solicitada no válida ""%1""",module,Magento_Email,1
Store: %1 <br/>,Tienda: %1 <br/>,module,Magento_Review,1
You have item changes,Tiene cambios de elemento,module,Magento_Sales,1
Tier price is unavailable for this product.,Tier price is unavailable for this product.,module,Magento_Catalog,1
"Tier prices data should be array, but actually other type is received","Tier prices data should be array, but actually other type is received",module,Magento_Catalog,1
tier_price_form,tier_price_form,module,Magento_SharedCatalog,1
Time hedge. The customer is attempting a purchase outside of the expected hours,Time hedge. The customer is attempting a purchase outside of the expected hours,module,Magento_Cybersource,1
Time in seconds for the admin path first byte timeout. Please reupload VCL after making changes.,Time in seconds for the admin path first byte timeout. Please reupload VCL after making changes.,module,Fastly_Cdn,1
Time in seconds for the Crawler Protection Rate Limit lifetime.,Time in seconds for the Crawler Protection Rate Limit lifetime.,module,Fastly_Cdn,1
Time in seconds for the Path Protection Rate Limit lifetime.,Time in seconds for the Path Protection Rate Limit lifetime.,module,Fastly_Cdn,1
"Time in seconds that Fastly will continue to serve <a href=""https://docs.fastly.com/guides/performance-tuning/serving-stale-content#serving-stale-content-on-errors""
 target=""_blank"">stale content���</a> if your origin is unavailable. Set to 0 to disable this feature.","Time in seconds that Fastly will continue to serve <a href=""https://docs.fastly.com/guides/performance-tuning/serving-stale-content#serving-stale-content-on-errors""
 target=""_blank"">stale content���</a> if your origin is unavailable. Set to 0 to disable this feature.",module,Fastly_Cdn,1
"Time in seconds that Fastly will serve <a href=""https://docs.fastly.com/guides/performance-tuning/serving-stale-content""
 target=""_blank"">stale content</a> while fresh content is being requested. Set to 0 to disable this feature.","Time in seconds that Fastly will serve <a href=""https://docs.fastly.com/guides/performance-tuning/serving-stale-content""
 target=""_blank"">stale content</a> while fresh content is being requested. Set to 0 to disable this feature.",module,Fastly_Cdn,1
Time of day to send data,Hora del día para enviar datos,module,Magento_Analytics,1
Time Period,Periodo de tiempo,module,Dotdigitalgroup_Email,1
Time to destination,Time to destination,module,Magento_InventoryDistanceBasedSourceSelectionAdminUi,1
